GENDER_ENC,PARTNER_ENC,DEPENDENTS_ENC,PHONESERVICE_ENC,PAPERLESS_ENC,ML_NO,ML_YES,IS_DSL,IS_FIBER,OS_NO,OS_YES,OB_NO,OB_YES,DP_NO,DP_YES,TS_NO,TS_YES,STV_NO,STV_YES,SM_NO,SM_YES,CONTRACT_ONE_YEAR,CONTRACT_TWO_YEAR,PM_MAILED,PM_BANK_TRANSFER,PM_CREDIT_CARD,BUCKET_0_12,BUCKET_13_24,BUCKET_25_48,BUCKET_49_60,AVG_MONTHLY_CHARGE,CLV_ESTIMATE,HIGH_MONTHLY_CHARGE,HAS_LONG_TENURE,TENURE_ZSCORE,MONTHLYCHARGES_ZSCORE,TOTALCHARGES_ZSCORE,CHURN_ENC
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,18.45,575.65,0,0,-0.1393751804,-1.49399213,-0.7712513358,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18.452,476.25,0,0,-0.302339437,-1.520582593,-0.8037865977,0
1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,47.888888889,404.55,0,0,-0.9541964632,-0.6597163272,-0.8171536274,1
1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,48.797222222,891.9,0,0,-0.587526886,-0.5068211602,-0.6198024487,1
1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,111.916666667,284.55,1,0,-1.198642848,0.9988638535,-0.8591737454,0
0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,45.237681159,3191.25,0,1,1.490267385,-0.6165068235,0.3697327279,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,23.2,270.9,0,0,-0.7504911425,-1.510611169,-0.8640044046,0
1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,73.397368421,1322.4,0,0,-0.5467858218,0.1596023392,-0.392077673,0
1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,87.519230769,3537.3,1,0,0.268035461,0.8609258224,0.4984841339,0
1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,101.408064516,3143.4,1,0,-0.05789305214,1.216573276,0.379548451,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,18.322916667,486,0,0,-0.3430805011,-1.480696898,-0.8132935116,0
1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,47.457142857,683.2,0,0,-0.7504911425,-0.5317497201,-0.7141877951,0
0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,74.36796875,4758.4,0,1,1.286562064,0.3174832181,1.092412583,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,20.66,967.5,0,0,0.7161871665,-1.510611169,-0.5515776588,0
1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,66.977884615,3575,0,0,0.7976692948,0.1313499714,0.5291885981,0
1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,96.016071429,2805.6,1,0,-0.1801162446,1.17668758,0.178734197,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20.726190476,437.85,0,0,-0.4653036935,-1.46075405,-0.815278714,0
1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,97.95,2397.5,1,0,-0.302339437,1.033763837,0.07298908127,1
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,18.058823529,328.95,0,0,-0.6282679501,-1.510611169,-0.8718569831,0
1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,46.368103448,2610,0,0,1.04211568,-0.6580544232,0.1791312375,0
1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,78.188235294,1385.5,1,0,-0.6282679501,0.5551354885,-0.4209072238,1
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,25.12254902,1300.5,0,0,0.7569282307,-1.306196979,-0.4420606585,0
1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,48.986111111,3520.8,0,1,1.612490578,-0.5284259121,0.5486656396,0
1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,83.627884615,4373.2,1,0,0.7976692948,0.6415544959,0.9111415443,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,20.783333333,529.2,0,0,-0.2208573087,-1.502301649,-0.7597371618,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,21.2,60,0,0,-1.198642848,-1.489006418,-0.9792343763,0
0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,80.1453125,5203.2,1,1,1.286562064,0.5484878725,1.255530049,0
0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,95.24,4284,1,0,0.5124818458,1.010497181,0.8834148838,0
1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,31.233333333,109.35,0,0,-1.198642848,-0.9422400053,-0.9659555779,1
0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,83.021126761,5914.3,1,1,1.571749513,0.6149640321,1.593102692,0
0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,25.05,25.05,0,0,-1.280124976,-1.321154115,-0.9962409438,1
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,20.012931034,1177.4,0,0,1.04211568,-1.479034994,-0.4952199678,0
1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,90.933823529,3054.9,1,0,0.06433014028,0.8326734546,0.3566524497,0
0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,45.69375,398.8,0,0,-0.9949375274,-0.4968497363,-0.8460272937,1
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18.196666667,297,0,0,-0.7097500784,-1.495654033,-0.8868783481,0
1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,55.03030303,3606.9,0,1,1.368044193,-0.3373069534,0.5949870295,0
1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,31.766666667,352.2,0,0,-0.8319732708,-1.178230372,-0.8391232009,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,17.853448276,1110.7,0,0,1.04211568,-1.517258785,-0.5504747686,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,17.333333333,57.3,0,0,-1.198642848,-1.518920689,-0.984351787,0
0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,54.469767442,2388.65,0,0,0.4309997175,-0.3073926816,0.02598389946,1
0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,72.655555556,724.95,1,0,-0.9541964632,0.5235593127,-0.718819934,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,23.733333333,60.75,0,0,-1.198642848,-1.480696898,-0.97588159,0
0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,68.1,1529,0,0,-0.4245626294,0.1562785312,-0.3463518439,1
1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,104.46625,4240,1,0,0.3087765251,1.369468443,0.8361450083,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,26.791176471,1734,0,1,1.449526321,-1.306196979,-0.2035937319,0
1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,97.743518519,5632.2,1,0,0.8791514231,1.312963707,1.321196134,1
0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,80.484,3980,0,0,0.7161871665,0.4919831369,0.7680084496,0
1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,55.25,55.25,0,0,-1.280124976,-0.3173641055,-0.9829180297,0
0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,90.566666667,6339.6,1,1,1.612490578,0.772844911,1.869398754,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,21.3725,816,0,0,0.3087765251,-1.475711186,-0.6301475592,0
0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,115.401388889,8467.2,1,1,1.612490578,1.755030168,2.658229966,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18.2,120,0,0,-1.076419656,-1.489006418,-0.9591176584,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18.41,98.25,0,0,-1.11716072,-1.500639745,-0.9666834855,0
1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,71.260416667,3386.4,0,0,0.6347050382,0.191178515,0.5016825156,0
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,93.85,93.85,1,0,-1.280124976,0.9656257737,-0.9658894045,1
0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,63.5625,4211.2,0,1,1.286562064,0.03329763606,0.7873310865,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,19.876470588,340.85,0,0,-0.6282679501,-1.487344514,-0.8582252597,0
1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,79.21875,3200,0,0,0.3087765251,0.5052783688,0.390621469,0
0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,34.448780488,1451.4,0,0,0.3495175893,-0.977139989,-0.3842030367,0
1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,77.935294118,4059.6,0,0,0.7569282307,0.4919831369,0.7461712229,0
1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,83.87804878,3290.25,1,0,0.3495175893,0.5135878888,0.5098439034,0
0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,50.45,50.45,0,0,-1.280124976,-0.4769068885,-0.985035579,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,21.225,40.9,0,0,-1.239383912,-1.474049282,-0.9885648277,0
1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,80.315441176,5412.8,0,1,1.449526321,0.4919831369,1.402060046,0
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,23.822916667,592.8,0,0,-0.3430805011,-1.332787443,-0.7550609072,0
1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,78.545714286,5411,0,1,1.531008449,0.4155355534,1.418272532,0
1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,32.283333333,89.25,0,0,-1.198642848,-1.16493514,-0.9645659362,0
1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,55.525,89.8,0,0,-1.239383912,-0.6613782312,-0.9583015197,0
1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,31.466666667,89.4,0,0,-1.198642848,-1.163273236,-0.9656467686,0
0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,74.442857143,522.55,0,0,-1.035678592,0.327454642,-0.7774054633,1
0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,71.065384615,935.35,0,0,-0.7912322067,0.2377118267,-0.5997298465,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.157142857,145.25,0,0,-1.035678592,-1.464077858,-0.945044779,0
1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,52.3875,675.6,0,0,-0.8319732708,-0.2824641218,-0.7299591254,0
1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,105.213207547,5578.25,1,0,0.8384103589,1.344539883,1.452726823,0
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,87.175,1130.4,1,0,-0.8319732708,0.9772591016,-0.545798514,1
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.771428571,1231.65,0,1,1.245821,-1.503963553,-0.4577878732,0
0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,85.856666667,1266.75,1,0,-0.7097500784,0.6531878238,-0.4391490283,0
1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,53.870833333,1931.4,0,0,0.1458122686,-0.3705450332,-0.151735833,0
1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,29.5625,119.6,0,0,-1.157901784,-1.159949428,-0.9551251958,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,18.85625,472.8,0,0,-0.3430805011,-1.498977841,-0.8076467136,0
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,44.205737705,2665.7,0,1,1.164338872,-0.7012639269,0.1823075614,0
1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,54.709375,884.8,0,0,-0.6690090143,-0.3157022016,-0.621125917,0
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19.493076923,1290.25,0,1,1.327303129,-1.49399213,-0.448325075,0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,19.034615385,510.9,0,0,-0.2615983728,-1.500639745,-0.788963753,0
1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,49.9375,791.2,0,0,-0.6690090143,-0.5101449682,-0.6548081848,0
0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,106.727777778,5753.7,1,0,0.8791514231,1.387749387,1.535223013,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.1,20.1,0,0,-1.280124976,-1.48568261,-0.9984246664,1
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,21.38,102.25,0,0,-1.11716072,-1.474049282,-0.9601323175,0
0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,37.371052632,754.3,0,0,-0.5467858218,-0.834216246,-0.6940490194,0
1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,56.82,545,0,0,-0.9134553991,-0.3422926654,-0.7566270113,0
0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,82.619565217,1927.4,1,0,-0.3838215653,0.631583072,-0.1689850363,1
1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,53.05,165.45,0,0,-1.198642848,-0.3206879135,-0.9370819116,1
0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,111.288194444,8035.2,1,1,1.612490578,1.55560169,2.527581588,0
1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,85.665,866.5,1,0,-0.9134553991,0.7263115993,-0.629375536,1
0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,55.13,555.5,0,0,-0.9134553991,-0.3073926816,-0.7640825493,0
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,16.813636364,226.05,0,0,-0.872714335,-1.470725474,-0.9257000843,0
0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,109.641891892,3949.75,1,0,0.1865533327,1.394397003,0.7823680804,1
1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,64.508823529,1055.7,0,0,-0.6282679501,-0.0896832591,-0.5234980734,0
0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,102.359722222,3762,1,0,0.1458122686,1.319611323,0.6183462447,0
1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,103.085294118,1730.6,1,0,-0.6282679501,1.229868508,-0.234187907,0
0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,109.25530303,7299.6,1,1,1.368044193,1.52236361,2.173818517,0
1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,86.303278689,5178.9,1,1,1.164338872,0.6681449597,1.315174353,0
1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,98.059090909,2050.4,1,0,-0.4245626294,0.9440210218,-0.05558586232,0
1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,24.4,24.4,0,0,-1.280124976,-1.342758867,-0.9965276952,0
0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,72.325,423.3,0,0,-1.076419656,0.191178515,-0.8158522169,0
1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,78.553225806,2431.95,0,0,-0.05789305214,0.4537593452,0.06698935839,1
0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,82.466911765,5780,1,1,1.449526321,0.6714687677,1.466601182,0
0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,84.533823529,2973.3,1,0,0.06433014028,0.7529020631,0.2606568837,1
0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,85.255769231,4461.6,1,0,0.7976692948,0.6980592315,0.9484854076,0
0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,96.435,911,1,0,-0.9134553991,0.8742210543,-0.5818630247,0
1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,68.096551724,2051.75,0,0,-0.1393751804,0.1978261309,-0.1360968495,1
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20.289583333,1447.2,0,1,1.612490578,-1.48568261,-0.362829024,0
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,20.245744681,942.35,0,0,0.5939639741,-1.487344514,-0.5875098227,0
1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,75.883333333,1795.2,0,0,-0.3430805011,0.332440354,-0.2038584255,0
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,24.63,1612,0,1,1.327303129,-1.329463635,-0.3010230552,0
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,99.8125,403.4,1,0,-1.157901784,1.198292332,-0.8311603334,0
1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,101.545833333,1216.2,1,0,-0.8319732708,1.214911372,-0.4697211456,1
1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,81.7,81.7,1,0,-1.280124976,0.5617831044,-0.971249451,1
1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,65.792424242,2252.25,0,0,0.02358907614,0.1147309315,-0.04947585042,1
0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,106.905882353,3573.4,1,0,0.06433014028,1.339554171,0.5962222666,0
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,20.885714286,285.6,0,0,-0.7504911425,-1.475711186,-0.878297862,0
0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,79.3125,316.6,0,0,-1.157901784,0.477026001,-0.8673351331,1
1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,16.811538462,260,0,0,-0.7912322067,-1.489006418,-0.9108772396,0
0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,78.029230769,5161,0,1,1.327303129,0.485335521,1.230207689,0
1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,61.884782609,1315.6,0,0,-0.3838215653,-0.25254985,-0.3793723775,0
1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,55.792727273,3223,0,0,0.9198924872,-0.2060165383,0.3464396861,0
1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,95.72755102,4645.2,1,0,0.6754461024,0.9972019495,1.062016928,0
1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,102.626666667,6150,1,0,1.123597808,1.253135164,1.709170861,0
0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20.907971014,1404.15,0,1,1.490267385,-1.47737309,-0.3708580649,0
1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,84.22625,3396,1,0,0.3087765251,0.6681449597,0.4789850346,0
1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,69.726119403,4636.4,0,1,1.408785257,0.1463071073,1.053634963,0
1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,99.258571429,3340.75,1,0,0.1050712044,1.018806701,0.5253064245,1
1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,98.713157895,1918.05,1,0,-0.5467858218,1.20161614,-0.1798815918,1
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,20.95,271.05,0,0,-0.7912322067,-1.46075405,-0.8871430417,0
0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,88.903658537,3628.5,1,0,0.3495175893,0.7878020469,0.6007441165,0
0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,33.9375,140,0,0,-1.157901784,-0.9904352209,-0.9474049642,0
0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,54.99375,1323.6,0,0,-0.3430805011,-0.3206879135,-0.4250320332,0
0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,45.88,254.75,0,0,-1.11716072,-0.4602878486,-0.9060906959,0
0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,74.05,320,0,0,-1.11716072,-0.02653090753,-0.8439538601,0
0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,69.1,69.1,0,0,-1.280124976,0.1429832993,-0.9768080178,1
